SKU,Title,Description,Category_Internal,FB_Category,Price,Quantity,Condition,Brand,MPN,Website_Price,FBM_Price,Image_URL,Additional_Images,Tags,Invoice_Number,Item_Number
SKU0085,Ceiling Light,Ceiling Light No additional description provided in the invoice. Category: Lighting & Electrical. Condition: New (Open Box) unless otherwise noted.,Lighting & Electrical,Other,1.5,1,NEW,Ceiling Light,SKU0085,1.5,1.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15370533/372-1f30ea8b-73a5-4f6b-aca8-601422a1a6d1.jpg,,Lighting & Electrical,020725-3501-209980,372
SKU0086,"Yecaye Office Chair Mat for Hardwood Floor, Clear Office","Yecaye Office Chair Mat for Hardwood Floor, Clear Office Floor Mat, Computer&Desk Chair Mat, PVC Heavy Duty Floor Protector Chair Mats for Rolling Chairs, Can't be Used on Carpet Chair Mat For Hard Floors Only: NOT SUITABLE FOR USE ON ANY CARPETS Protects hard floor surfaces from scratching and scuffing as you swivel and slide around effortlessly carrying out daily tasks Also, guards against dirt, stains, and spills to reduce wear and tear of your flooring, avoiding expensive costs on hardwood or laminate floor repairing Avoiding harsh rubbing between chair and floor also benefits chair casters Strong Chair Mat: Made 2mm thick of premium PVC material, this hard floor chair mat is ready to stand up to everyday use with any swivel chairs It’s scuff- and scratch-resistant and will not discolor, curl, bend or crack under normal use NOT SUITABLE FOR USE ON ANY CARPETS Easy-glide Surface & Edges: NOT FOR ANY CARPETS Whether you need to roll back to stretch your legs and relax a little bit or roll onto the floor between tasks, this office chair mat for hardwood floor ensures effortless movement Its smooth yet gripping surfaces allow you to slide freely without slipping or skidding while keeping the mat in place You’ll experience less physical fatigue of the legs and back throughout the day Sleek & Easy to Clean: Smooth surfaces are easy to clean and maintain, so you can enjoy the freshness of your chair mat all over the year Sleek and transparent, the chair mat blends in well with your floor without detracting its beauty This hard floor mat has a wide range of uses and will become your good desk chair mat, computer chair mat, and more NOT SUITABLE FOR USE ON ANY CARPETS Excellent Protection for Hard Floors: NOT SUITABLE FOR USE ON ANY CARPETS Use ONLY on hard floors like vinyl, hardwood, laminate, linoleum, tile, stone, and other concrete floorings in-home or office Shipped in the rolled package for best value delivery, please follow the instructions provided to get the hard floor chair mat to lay flat easily Category: Furniture. Condition: New (Open Box) unless otherwise noted.",Furniture,Furniture,20.99,1,NEW,Yecaye Office Chair,SKU0086,20.99,20.99,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15370544/383-2990ea98-ca83-4451-893f-36e1caa70d86.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15370544/383_1-ca2a427e-ac68-42d7-b59d-aa93019ed6e2.jpg,Furniture,020725-3501-209980,383
SKU0087,Aosky Cordless Roller Blind,Aosky Cordless Roller Blind Item Qty Bid Amount Premium Fee Tax Total Category: Window Treatments. Condition: New (Open Box) unless otherwise noted.,Window Treatments,Home & Garden,3.0,1,NEW,Aosky Cordless Roller,SKU0087,3.0,3.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15370558/398-d6512a6f-03b9-4a4a-ba28-aa881bdd0988.jpg,,Window Treatments,020725-3501-209980,398
SKU0088,Mystery Pallet,Mystery Pallet Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.,Miscellaneous,Other,307.5,1,New – Open Box,Mystery Pallet,SKU0088,307.5,307.5,,,Miscellaneous,020725-3501-209980,430
SKU0081,Cycling Shorts Size XL,Cycling Shorts Size XL No additional description provided in the invoice. Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",3.0,1,NEW,Cycling Shorts Size,SKU0081,3.0,3.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15377052/468-a297afaa-0348-456b-968a-775c867b7e3a.jpg,,Apparel,021925-3501-211566,468
SKU0082,Wi-Fi Camera,Wi-Fi Camera No additional description provided in the invoice. Category: Electronics & Small Appliances. Condition: New (Open Box) unless otherwise noted.,Electronics & Small Appliances,Electronics,22.5,1,NEW,Wi,SKU0082,22.5,22.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15377645/527-eed3b0d9-8cf3-4152-bab5-15d608591f28.jpg,,Electronics & Small Appliances,021925-3501-211566,527
SKU0078,"Gray Top, Size XL","Gray Top, Size XL No additional description provided in the invoice. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,General Merchandise,3.0,1,NEW,Gray Top,SKU0078,3.0,3.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15377952/514-f23bd1db-195c-4f96-b0ab-99908972ad1e.jpg,,Miscellaneous,022025-3501-211717,514
SKU0079,"Mystery Clothing Item, Size XL","Mystery Clothing Item, Size XL No additional description provided in the invoice. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,"Clothing, Shoes & Accessories",3.0,1,NEW,Mystery Clothing Item,SKU0079,3.0,3.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15377958/520-d122db83-0d53-483f-b502-bab61da20b63.jpg,,Miscellaneous,022025-3501-211717,520
SKU0080,REMBRANDT Intense Stain Whitening Toothpaste With,"REMBRANDT Intense Stain Whitening Toothpaste With Fluoride, Removes Tough Stains, Rehardens And Strengthens Enamel, 3 5 Ounce - (Pack of 2) Includes: 2-3 5 oz Tube of REMBRANDT Intense Stain Whitening Toothpaste Formulated: Our special formula contains micro-polishers, stain fighters, and fluoride to fight tough stains like red wine, berries, coffee, and tobacco without damaging your teeth Instructions: This safe for daily-use whitening toothpaste contains fluoride to help strengthen and restore enamel Flavor: Enjoy the delicious, refreshing mint flavor while you polish away years of tough stains Whiter Teeth in 3 Days Based on in vitro laboratory testing Item Qty Bid Amount Premium Fee Tax Total Category: Health & Personal Care. Condition: New (Open Box) unless otherwise noted.",Health & Personal Care,Health & Beauty,10.49,1,NEW,REMBRANDT Intense Stain,SKU0080,10.49,10.49,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15377994/556-e4c3371b-1741-44f3-99c2-8edfe7063677.jpg,,Health & Personal Care,022025-3501-211717,556
SKU0079,"Mystery Clothing Item, Size XL","Mystery Clothing Item, Size XL No additional description provided in the invoice. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,"Clothing, Shoes & Accessories",3.0,1,NEW,Mystery Clothing Item,SKU0079,3.0,3.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15378398/623-f32db8bf-6c87-4a81-8b34-a63ee26ce938.jpg,,Miscellaneous,022025-3501-211717,623
SKU0076,"Threshold Potted Faux Plant, Set of 4","Threshold Potted Faux Plant, Set of 4 Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,Other,14.0,1,New – Open Box,Threshold Potted Faux,SKU0076,14.0,14.0,,,Miscellaneous,022125-3501-211869,41
SKU0077,Ainope Car Charger Adapter,Ainope Car Charger Adapter Category: Electronics & Small Appliances. Condition: New (Open Box) unless otherwise noted.,Electronics & Small Appliances,Electronics,1.5,1,New – Open Box,Ainope Car Charger,SKU0077,1.5,1.5,,,Electronics & Small Appliances,022125-3501-211869,70
SKU0063,FULLFITALL Womens Swimsuits Plus Size Tankini Two,"FULLFITALL Womens Swimsuits Plus Size Tankini Two Piece Bathing Suits Swimwear Patchwork Open Back Printed with Black Bottom, Size 14 【High quality Material】 The two piece swimsuits for women are made of nylon and spandex, which is soft quick-drying fabric It's excellent elasticity for perfect fit and durable for long time wearing 【Unique Design Padded】 The padded push-up bra of two piece bathing suit is suitable for different kinds of breast shapes and cups, offering great support and enhance your curve, brings you closer fitting 【Wide Application】 The two piece bathing suits for women feature both bright color and chic pattern Swimwear for women is perfect for swimming,beach parties, tropical vacations, summer vacation, honeymoon,hawaii,SPA, swimming and various water activities Category: Apparel. Condition: New (Open Box) unless otherwise noted.",Apparel,"Clothing, Shoes & Accessories",20.99,1,NEW,FULLFITALL Womens Swimsuits,SKU0063,20.99,20.99,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15384751/388-ffe60d16-3885-45ea-aab2-22d6d1f99f16.jpg,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15384751/388_1-7a2db3c8-7efb-4105-a483-2a29d63aaf5c.jpg,Apparel,030525-3501-213320,388
SKU0064,Fullfitall Floral Swimsuit Size 14,Fullfitall Floral Swimsuit Size 14 No additional description provided in the invoice. Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",9.0,1,NEW,Fullfitall Floral Swimsuit,SKU0064,9.0,9.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15384809/394-fe6dd1e7-dfdc-4419-8f0f-c28bd76175b3.jpg,,Apparel,030525-3501-213320,394
SKU0065,Fullfitall Swimsuit Size 14,Fullfitall Swimsuit Size 14 Item Qty Bid Amount Premium Fee Tax Total Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",9.0,1,NEW,Fullfitall Swimsuit Size,SKU0065,9.0,9.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15384811/395-2748bd21-5214-400f-a933-9a1e769a8db6.jpg,,Apparel,030525-3501-213320,395
SKU0063,FULLFITALL Womens Swimsuits Plus Size Tankini Two,"FULLFITALL Womens Swimsuits Plus Size Tankini Two Piece Bathing Suits Swimwear Patchwork Open Back Printed, Size 14 【High quality Material】 The two piece swimsuits for women are made of nylon and spandex, which is soft quick-drying fabric It's excellent elasticity for perfect fit and durable for long time wearing 【Unique Design Padded】 The padded push-up bra of two piece bathing suit is suitable for different kinds of breast shapes and cups, offering great support and enhance your curve, brings you closer fitting 【Wide Application】 The two piece bathing suits for women feature both bright color and chic pattern Swimwear for women is perfect for swimming,beach parties, tropical vacations, summer vacation, honeymoon,hawaii,SPA, swimming and various water activities Category: Apparel. Condition: New (Open Box) unless otherwise noted.",Apparel,"Clothing, Shoes & Accessories",20.99,1,NEW,FULLFITALL Womens Swimsuits,SKU0063,20.99,20.99,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15384832/396-abfe5b16-6728-4096-905d-344098e29737.jpg,,Apparel,030525-3501-213320,396
SKU0066,Prinstory Women's Casual Medium Print Clothing Item,"Prinstory Women's Casual Medium Print Clothing Item Nothing classier than the old fashioned Cheetah print silk blouse. If you are looking for that classy, downtown look, like a 1920s flapper, this is the blouse for you. People won't be able to distinguish whether you're heading to the job, on the job, or coming from the job in this blouse. Decorate every street corner with the latest big game fashioned Cheetah print. Wake up that inner diva in you, let your childlike spirit out of its dusty old cage and pounce on a young stud elk and dig your teeth into his neck, because in the blouse, they'll never see you coming. And when they do, it'll be too late. They've become dinner for the Cougar in heels. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,"Clothing, Shoes & Accessories",4.5,1,NEW,Prinstory Women's Casual,SKU0066,4.5,4.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15384840/397-4d94d3f3-4f04-4ccc-b5b8-3826db6c9246.jpg,,Miscellaneous,030525-3501-213320,397
SKU0067,Premium Ultra Soft Womens High Waisted Capri Leggings -,Premium Ultra Soft Womens High Waisted Capri Leggings - Cropped - Capri Length Nude Beige Khaki - Plus Size Basic Yoga Pants Tights Category: Apparel. Condition: New (Open Box) unless otherwise noted.,Apparel,"Clothing, Shoes & Accessories",6.38,1,NEW,Premium Ultra Soft,SKU0067,6.38,6.38,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15384852/402-12871fa5-5dc6-490a-b368-7da50becc3a2.jpg,,Apparel,030525-3501-213320,402
SKU0068,"MANGDIUP Women's Classic Crewneck T-Shirt (Mocha, XL)","MANGDIUP Women's Classic Crewneck T-Shirt (Mocha, XL) Item Qty Bid Amount Premium Fee Tax Total Category: Apparel. Condition: New (Open Box) unless otherwise noted.",Apparel,"Clothing, Shoes & Accessories",4.5,1,NEW,MANGDIUP Women's Classic,SKU0068,4.5,4.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15384857/407-0b4d2c69-a0c5-414b-a6bf-e8beffa8940a.jpg,,Apparel,030525-3501-213320,407
SKU0069,Made by Design Non-Stick Cake Pan 9,"Made by Design Non-Stick Cake Pan 9 Nonstick coating Great for baking cakes, bread and much more Oven safe up to 450 degrees F Made by Design, we hope to hell this is made by design. Otherwise we got a fucked up pan on our hands and Satan himself is laughing at us. Category: Miscellaneous. Condition: New (Open Box) unless otherwise noted.",Miscellaneous,"Clothing, Shoes & Accessories",6.0,1,NEW,Made by Design,SKU0069,6.0,6.0,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15384877/421-c2114d80-6956-468d-b913-65b4d33d07e7.jpg,,Miscellaneous,030525-3501-213320,421
SKU0070,"Bentex MAXXIM Seamless Leggings, Large","Bentex MAXXIM Seamless Leggings, Large Leggings are the best thing since sliced bread. They go on and come off with ease, perfect for the sinful pleasures of the flesh. Or comfort when you're in need of a breezy yet breathable downtown because you're a young professional in this day and age, you won't turn down a piece of strange just because that mildly itchy UTI from your wool Sweatpants. Wear leggings for him. Stretchable fabric up to every inch of coverage, so that no man has to witness you suck in your stomach to button those jeans, you're not going to a factory to work, you barely do anything anyway. Let's face it, women need leggings for promiscuity and because their shower schedules have turned to shit. Keep what's meant to be hidden, hidden. Let loose what you want loosed. Let's face it, an ass only looks so good in a pair of jeans, but you press that meat popsicle up against a belt buckle loop is no way to get the romance started. Let him feel moisture when his knob grinds your gears tonight, wear leggings. Category: Apparel. Condition: New (Open Box) unless otherwise noted.",Apparel,"Clothing, Shoes & Accessories",7.5,1,NEW,Bentex MAXXIM Seamless,SKU0070,7.5,7.5,https://s3.amazonaws.com/prod.maxanet.auction/Mic756/Inventory15385706/450-ca06f860-757a-4c5a-a008-e0c8af93669e.jpg,,Apparel,030525-3501-213320,450
